Name,Ocupacion__c,Score_Buro__c,Tipo_de_Vivienda__c,AnnualRevenue,Id_Externo__c
Burk,SECTOR PUBLICO,722,Vive con Familiares,900.84,5c61f65c-7d13-4b84-8af7-03724ebed784
Toma,NINGUNO,756,Arrendada,10211.66,76ae1b5e-30ef-4e4f-bd74-ef325c07b388
Adelaide,INDEPENDIENTE,90,Vive con Familiares,860.87,73ffa8cf-dc39-4327-8c95-8bc8a27336f7
Crin,SECTOR PUBLICO,343,Propia,10738.64,c9084ee8-89a5-4b01-b0e4-fa3f5ea61fd1
Cecelia,JUBILADO,246,Arrendada,5672.0,caa6f4ce-c960-4875-8a7d-12d4a89e9ea9
Bran,INDEPENDIENTE,748,Propia,1325.76,ac1f4f1e-5464-4f91-bf7f-4eae3b286b2d
Nissie,SECTOR PUBLICO,800,Arrendada,3667.61,b70f9fb2-eab5-4150-bec0-704f97173911
Tamiko,JUBILADO,429,Arrendada,2201.43,8a4f821d-393e-4e7b-9757-06e27b650e8e
Imogene,PROFESIONAL,351,Vive con Familiares,8961.63,31108477-ccea-41a1-81c3-d9dda1dd738e
Cary,SECTOR PUBLICO,138,Arrendada,10393.22,86211c4a-dd6e-4479-9df5-d789e9fa98b8
Marius,PROFESIONAL,317,Propia,8668.44,7033c9e7-1dac-4e96-9b24-6a7f67c93def
Gerianna,SECTOR PUBLICO,536,Propia,5210.58,2552bae8-9902-437c-bb71-b31ccaaa6022
Pepillo,INDEPENDIENTE,867,Vive con Familiares,1843.22,9cbde310-bd1d-41ce-a99e-9f730b427ccc
Tremain,INDEPENDIENTE,434,Arrendada,8734.32,71a7f7ba-29e9-4bd8-8937-4af30e9a3c56
Neils,SECTOR PRIVADO,981,Propia,5830.18,c980633c-6b06-43af-a3c7-04d707f5842f
Cullen,SECTOR PUBLICO,257,Arrendada,2397.55,a0445ea9-cf19-4ec3-ab41-6a4e2decbd7b
Jeramey,INDEPENDIENTE,310,Vive con Familiares,8507.0,9e279e74-36b8-486a-89bd-ac4e25edaa3b
Humfried,NINGUNO,372,Propia,12622.38,68a21894-35da-4d07-83ea-bd6d69d6f19c
Rivalee,JUBILADO,418,Propia,3750.62,c0764455-1a0f-4355-94f0-3cc09792a1d6
Ardene,SECTOR PRIVADO,393,Vive con Familiares,5747.31,22ab717c-09c1-4bda-8fc8-1fdbafd092d7
Barret,PROFESIONAL,136,Arrendada,6499.02,1bae80cf-82e9-4634-a043-d3787b870d68
Alon,SECTOR PUBLICO,663,Vive con Familiares,-511.27,c2b116db-fe27-481d-8dbd-7069bb9b81da
Mariya,SECTOR PUBLICO,963,Vive con Familiares,6370.35,f4412544-d1fe-4345-95a7-63566ccbb3e0
Hazel,PROFESIONAL,496,Propia,4901.85,58990c2a-4e2b-4c6b-8471-707253dba498
Farica,NINGUNO,868,Propia,10327.47,1d6ebc42-2f25-4ed6-b874-169dac2f4025
Gertrude,SECTOR PUBLICO,545,Propia,8860.31,c79eddc9-37e7-4216-a588-65ef01c72c84
Philbert,SECTOR PUBLICO,296,Arrendada,1759.84,1803ea60-0d09-4ef9-9411-e895ffa829b9
Cybill,SECTOR PRIVADO,370,Vive con Familiares,3821.64,c669af8e-5ee6-4e9e-9717-f8d13d048b8a
Cristin,NINGUNO,860,Arrendada,1413.06,f3181e86-332e-47c3-8ab6-e92a9f6d332e
Margery,INDEPENDIENTE,558,Arrendada,2651.36,53f63efc-3263-425a-b6e0-e59afbfa8978
Tuck,PROFESIONAL,975,Propia,6921.75,821ad0dd-39fd-4dec-85b1-4e62c3cc887a
Evin,SECTOR PRIVADO,23,Propia,3079.34,5dc0b2dc-ba9b-4293-8815-de2fc342acd7
Geordie,SECTOR PUBLICO,443,Vive con Familiares,2414.73,1772b56a-6936-4ece-a272-7a76241c9806
Andris,SECTOR PRIVADO,87,Arrendada,9208.42,f8131397-9117-4ae9-8f1b-b6203d2e7ed7
Adi,NINGUNO,509,Propia,6393.42,42c599c9-6e19-4a12-bec8-5b5748ccab37
Carmelia,SECTOR PRIVADO,673,Propia,6855.0,69118c05-3aa3-427d-b008-3f3d784b20b2
Kane,INDEPENDIENTE,762,Propia,9621.45,293500df-90f4-469f-825f-21e282a30717
Hobart,SECTOR PRIVADO,634,Arrendada,3933.6,fcc0164f-9dcf-4c78-9191-a7302f12be9d
Denna,SECTOR PUBLICO,681,Propia,5076.62,9d42b897-e5ed-47ee-9a06-96315244b421
Sanderson,INDEPENDIENTE,42,Vive con Familiares,7104.47,1e60060d-4c6e-462c-9bd4-5140d9ab4434
Maisie,SECTOR PUBLICO,638,Propia,3318.04,42f4d3a2-7c3f-470d-b12d-41b121464622
Damon,PROFESIONAL,785,Arrendada,9008.86,5301c1d4-36c7-434c-af83-692059f82610
Yuri,JUBILADO,303,Arrendada,2964.28,5beb23a0-8620-4fd4-801e-31debe6941b5
Rosabel,NINGUNO,736,Vive con Familiares,37.15,7c1cd3c4-edc9-481b-8e75-8c951d155efb
Osmund,SECTOR PUBLICO,716,Propia,3613.06,1e4290b1-d9bc-41ec-8a79-98cf8fc937bd
Marietta,JUBILADO,985,Propia,-1452.84,6a75033e-63ac-4783-b468-4018e0cf8bfe
Georgena,NINGUNO,10,Arrendada,6457.91,5f3eb0c6-88c3-457b-8bc3-56b585c82beb
Gina,NINGUNO,238,Vive con Familiares,4229.32,391f8b51-f7d6-4cb5-929c-58026059c6f5
Em,JUBILADO,705,Arrendada,4254.75,2b5572e8-1c69-4f7d-849a-46163535fb1a
Antonius,SECTOR PUBLICO,165,Propia,7678.29,74067f59-7ec5-4297-a258-af3917680bb0
Kendrick,NINGUNO,459,Propia,-1361.65,a3bde844-4fef-42d4-9988-252b193452b6
Prudy,NINGUNO,441,Vive con Familiares,219.06,cf6c1dba-627f-46ae-9160-8b4007c33e4f
Aleece,SECTOR PUBLICO,952,Propia,5052.97,9c343859-acdf-4eb9-a1c3-2e1c64d70414
Wheeler,SECTOR PUBLICO,17,Arrendada,6582.29,da32b309-5d57-48f3-9f44-f82a7722bf62
Gavra,NINGUNO,189,Vive con Familiares,7658.78,832e15b7-2f51-4782-8163-cba3af7b9b58
Friedrick,PROFESIONAL,335,Vive con Familiares,2995.88,ad21f902-3383-44de-951c-40881cfdf87f
Elysee,INDEPENDIENTE,855,Vive con Familiares,2548.4,eaa34a08-591c-4729-be20-6fe9a50eeca0
Giovanna,SECTOR PUBLICO,709,Propia,5299.73,01e520ff-bcfc-4e4d-b0c5-7388bab40d3d
Danyelle,SECTOR PUBLICO,716,Propia,6804.08,b1870077-83ea-4fc9-9503-ab6f00e443c5
Donall,SECTOR PUBLICO,851,Propia,6221.96,7587f599-8964-414d-a6ce-34ebd3ef4bd7
Latrena,NINGUNO,210,Arrendada,8060.31,43709b9f-f280-4208-9955-f121150f45d3
Fleur,JUBILADO,14,Propia,4334.95,f84885c5-cc2c-41d8-b535-0edec74da469
Pren,SECTOR PUBLICO,361,Arrendada,1352.3,2a004750-9530-4c11-a159-60d57e7d5cc1
Cynthie,JUBILADO,857,Propia,5117.47,bbc86879-505c-438d-836e-f253a4ea7614
Tammy,JUBILADO,605,Vive con Familiares,13294.58,272428e1-b644-44c2-9fee-87d8c5c6b4ff
Salem,NINGUNO,664,Vive con Familiares,2742.89,4f1caa59-9380-466d-b2ae-97ed522f2fc5
Marti,SECTOR PRIVADO,787,Propia,4014.24,daa5d6a8-8a5e-46c7-99ed-968987dd303e
Giuseppe,SECTOR PUBLICO,553,Propia,2866.04,e56189f1-429d-41ff-9d20-c667a6ba4b70
Hugues,SECTOR PRIVADO,452,Vive con Familiares,4629.4,7d66c517-701a-4507-b260-ca76a3d524f1
Raleigh,PROFESIONAL,8,Vive con Familiares,4187.99,55025da6-fb98-40df-8f7e-d6df8f292044
Kittie,NINGUNO,97,Propia,6371.53,e060b761-c2f0-4a6f-b682-9421332315f5
Maxy,PROFESIONAL,634,Arrendada,5984.52,fdbee350-35c2-4528-ad31-d11b0f99f2b3
Eddie,SECTOR PRIVADO,114,Arrendada,2766.93,c9fda283-454d-4ff5-b31e-682a5ced0292
Armand,PROFESIONAL,126,Propia,6468.03,655824fa-a4ad-4408-8de7-766e3df142d5
Dennie,PROFESIONAL,761,Vive con Familiares,3408.36,655b73af-4846-4b6f-956c-25a0edcd2b21
Raimondo,SECTOR PRIVADO,947,Propia,5393.7,2bf9987f-340a-4e05-ab95-e45ede3c3681
Yetty,PROFESIONAL,992,Vive con Familiares,5114.59,4926d405-d1e2-496f-8e1d-0b79049101dc
Bobbe,PROFESIONAL,856,Vive con Familiares,5099.48,28f68a9b-9597-4024-9f9c-f0baab336abf
Donni,PROFESIONAL,156,Propia,4462.89,000c47b8-83db-481c-9587-f6e0454c9720
Alyssa,SECTOR PUBLICO,301,Vive con Familiares,7973.58,d327b258-c929-458d-b464-59003eac6166
Hilton,SECTOR PUBLICO,586,Vive con Familiares,10813.4,5b43db6c-01c0-4634-b2fe-2f852171a6c1
Jenilee,SECTOR PUBLICO,637,Vive con Familiares,12075.23,df2d87b6-2cfc-41f0-ad1b-ddee76a50c86
Obidiah,JUBILADO,641,Propia,4796.41,542b3c08-7b6e-4537-8e0c-2f5ac42852a0
Petronella,INDEPENDIENTE,345,Vive con Familiares,6565.83,dafbc386-d71b-4297-aafb-729e276b4172
Dell,SECTOR PRIVADO,355,Propia,1498.23,bb86838d-710b-4a83-8be6-42c62161b970
Benita,NINGUNO,258,Vive con Familiares,3378.26,4153012d-d950-473e-b786-d9c88c884a14
Sterne,NINGUNO,261,Vive con Familiares,5987.0,52976281-2ac4-4df6-a6cd-ec6864b63b96
Brigit,PROFESIONAL,831,Vive con Familiares,-2305.81,cbcd6dc4-c156-4bed-84fe-e84a145ae936
Dalia,INDEPENDIENTE,939,Arrendada,1459.82,b97a7a54-6ccd-494f-b0ce-42acb1d59fe0
Lay,SECTOR PUBLICO,690,Propia,2614.77,d54684ca-cfea-4b3e-9937-0a5124f929b2
Sile,SECTOR PRIVADO,388,Vive con Familiares,-512.21,6370d8f9-1762-41ad-aef1-51e001973ab1
Wallache,JUBILADO,352,Vive con Familiares,8111.17,bcfe3162-fb80-45bf-b6ce-b2007486b480
Madonna,SECTOR PRIVADO,829,Arrendada,9220.87,eeaf92db-ab5f-4ed8-a7b8-73f7346dd1b9
Nell,NINGUNO,244,Arrendada,6474.58,0de3a09b-fed2-4fe9-b6cd-6bbe4d33e757
Renard,JUBILADO,504,Propia,9992.93,08bbd30f-5770-4736-a312-99ee8175cb6c
Hermine,JUBILADO,432,Arrendada,6142.29,6e752b40-26c6-4fa1-9150-7600107c8302
Culver,SECTOR PRIVADO,223,Arrendada,5497.23,ee3f6453-17e1-4c0a-8bba-333870ab10bc
Timothee,NINGUNO,877,Propia,9615.41,44dc269c-9491-4f9f-acaa-7966e7aa047e
Leshia,NINGUNO,712,Arrendada,5882.42,74fe90af-5a5e-4668-b53f-cc0fd9c931fa
Thibaut,SECTOR PUBLICO,408,Vive con Familiares,1383.22,4580a5ee-77d7-4279-9f0b-a22a132c772c
Harland,INDEPENDIENTE,878,Arrendada,7338.03,dd218664-f782-4670-82c4-3b475e11018c
Valentia,JUBILADO,820,Arrendada,4559.98,082fb53f-8270-4851-b08d-cdee2e5c7fc0
Gilbertina,SECTOR PUBLICO,291,Arrendada,7679.44,eba55320-6270-4a2c-8641-652d811de63e
Mylo,INDEPENDIENTE,959,Propia,5156.77,59ed3386-ffb1-4782-acce-a57e35acd304
Kerri,JUBILADO,688,Propia,8992.95,4cbe913e-09b8-4ed8-93f6-090b956bf6cc
Harriet,INDEPENDIENTE,707,Propia,12211.22,882acd10-9a96-4f8c-9dd0-4ce0081f4bc8
Koralle,PROFESIONAL,268,Vive con Familiares,12925.45,2a09b461-e03b-43b9-9580-df89935d1ac7
Viki,SECTOR PRIVADO,448,Vive con Familiares,6457.3,b3d3fe58-b5c3-4079-b541-644944ac4861
Celene,INDEPENDIENTE,139,Propia,9384.89,23862750-841d-4d33-be5f-107d58e9238e
Dodie,SECTOR PRIVADO,812,Vive con Familiares,1646.14,cf3180ad-5392-41c6-9745-ebbc33063daf
Dyana,SECTOR PRIVADO,541,Propia,4413.71,b0a611ff-bfd6-4d31-aca4-f2061cea8acb
Hazel,SECTOR PUBLICO,510,Vive con Familiares,6.49,2d91a0d5-0208-46f4-98eb-c89b259b502f
Waylan,INDEPENDIENTE,728,Propia,53.21,45ffa953-e83b-46a8-84f3-329ddd05b254
Lucinda,JUBILADO,617,Propia,11950.93,03b14100-2fb5-4d35-ac29-7c5287f3b41b
Rivalee,SECTOR PUBLICO,537,Vive con Familiares,5765.33,a555b8d5-4520-4cb0-92dd-a9e83f4c6245
Esma,SECTOR PRIVADO,42,Vive con Familiares,2798.15,16bdec3b-3768-44ec-bb6c-cc4657585bbb
Danny,PROFESIONAL,469,Propia,4280.71,0569cdb6-3698-43a2-abd5-b07228384c79
Rosamond,INDEPENDIENTE,717,Propia,2310.44,d2e99e9b-79fe-4288-b7eb-80078b7255f9
Constantina,SECTOR PRIVADO,279,Vive con Familiares,7218.46,370bf206-f3d0-42b5-b09c-8f43b97235ff
Hailee,NINGUNO,367,Vive con Familiares,3623.01,dbff0873-5858-4a16-a988-102dbee804ea
Isaiah,JUBILADO,906,Vive con Familiares,8795.94,564c1692-7109-4456-9fdc-01206479306c
Byrle,JUBILADO,968,Arrendada,10415.1,219ddd8f-4c42-44ce-923f-00095521e238
Maurits,NINGUNO,357,Propia,-625.58,42508268-5a09-4fae-a488-a6886687c3ce
Caye,SECTOR PUBLICO,863,Vive con Familiares,-543.88,cb021396-5d3c-4dd1-b9ea-f4728ae20152
Vanessa,SECTOR PUBLICO,856,Vive con Familiares,7791.85,85bcf470-1ee0-4a98-84a7-2044f80537b5
Greggory,JUBILADO,72,Arrendada,4908.82,ed891418-2bc5-4c04-ab43-e15bac23bebd
Cheryl,PROFESIONAL,311,Propia,5487.36,3453a59d-bdea-4b25-9c64-bef5b442343d
Jules,SECTOR PRIVADO,688,Vive con Familiares,6755.77,9e400c3f-f613-4243-a582-0e05b92d3ad4
Marchall,PROFESIONAL,307,Arrendada,8330.55,22b4baaf-ba62-468f-bb9e-2a76a41f5382
Cecily,INDEPENDIENTE,15,Vive con Familiares,5686.93,e73787fb-d8e2-49f4-b946-7cc8759dbee5
Carny,INDEPENDIENTE,782,Propia,6046.38,e5488857-34b3-4472-ada7-e396e8eca487
Wildon,SECTOR PRIVADO,423,Vive con Familiares,5726.96,193078dc-70bf-4589-b609-ec1028097aeb
Barris,SECTOR PUBLICO,4,Arrendada,7154.03,72540800-e086-45c8-ae10-01188a2888b3
Maximo,SECTOR PUBLICO,977,Vive con Familiares,2302.52,9762df93-29fa-41e1-bc99-0b0c5a9569a9
Dion,PROFESIONAL,692,Arrendada,2686.15,c853a0e0-b4cf-4b77-934e-014a30706aa4
Rhonda,PROFESIONAL,194,Propia,-1970.21,be884716-80b7-4c5f-b89d-341c0934dd53
Ethyl,SECTOR PRIVADO,147,Vive con Familiares,3420.24,074fa8ba-7d2e-423d-8e46-6b14874b167f
Jennica,INDEPENDIENTE,940,Propia,2406.52,75219342-5e23-4dba-8f40-ad81a047cdc2
Henrieta,INDEPENDIENTE,573,Vive con Familiares,-55.73,7e6502e8-2491-4e83-b2f2-49d19a7a6ab3
Brittni,NINGUNO,776,Propia,3938.28,2d774448-f2ab-471c-b70b-5812a7302f7a
Kendall,SECTOR PUBLICO,364,Arrendada,5571.56,a8a56bbb-125d-42f7-991e-c6ee2988f0a1
Adham,SECTOR PRIVADO,170,Arrendada,8169.58,5901affe-e178-4b01-87fe-8f5cb8e7d265
Dunstan,PROFESIONAL,520,Vive con Familiares,5898.85,8f1a9005-0268-4794-a194-64de0b235388
Elvyn,INDEPENDIENTE,160,Propia,8574.18,c6df5c15-01a0-46f8-a186-38f99026c887
Alis,PROFESIONAL,279,Vive con Familiares,3410.95,5b7bd2b9-18c2-471f-b9b9-8be177e622dc
Kerry,SECTOR PRIVADO,208,Arrendada,3630.81,5820a986-5d2d-4882-b771-494a5669e547
Sayer,SECTOR PRIVADO,31,Propia,3181.13,8b74c240-067e-413d-beb4-41fc346e2e0b
Brenn,JUBILADO,625,Arrendada,1933.6,363f44e4-11e9-4540-91dd-43021b5678ef
Ennis,SECTOR PUBLICO,65,Vive con Familiares,5321.18,140e2d04-2f59-4d16-9b41-20adcbdda639
Lion,NINGUNO,776,Arrendada,5304.22,ba66ac7c-63bb-4607-9a58-a83bd1c14ee2
Ravi,INDEPENDIENTE,799,Vive con Familiares,3755.45,00f3dcc0-726c-4c04-b44e-9ddda2c7824c
Angeline,PROFESIONAL,695,Propia,3455.21,78a58128-b4b5-4179-b2a2-3a2c14b75483
Donella,INDEPENDIENTE,918,Arrendada,2980.73,6e253e66-45fe-45d7-827f-c092d6d2bcde
Budd,SECTOR PRIVADO,583,Vive con Familiares,850.79,b427152b-73ad-49a6-8d00-f6d1e6886379
Liliane,PROFESIONAL,128,Vive con Familiares,3935.02,43a65b4b-d469-49bb-b7b9-4c6a8a7e313e
Beau,NINGUNO,951,Vive con Familiares,11636.64,c2039d03-c1f2-46dd-92a8-9e6518651f7e
Abbe,SECTOR PRIVADO,643,Vive con Familiares,2235.92,e7dc468a-78ba-4b30-8ee1-a4d86b0c9beb
Jehanna,SECTOR PRIVADO,354,Vive con Familiares,7481.13,4d2d08a7-dd14-4652-b7a5-4ec96d185a8f
Maudie,SECTOR PRIVADO,507,Propia,2388.36,55c5c2b0-4e9c-4c48-8c02-b0e089446021
Carolin,NINGUNO,177,Propia,3950.21,a5263656-315d-47d8-803d-1f1deb8f27e5
Donnell,JUBILADO,641,Arrendada,4064.67,302ccaa3-9973-4d45-8877-026aed391bc2
Deb,SECTOR PUBLICO,138,Arrendada,2757.05,170d79a9-6bf2-4b5b-aa06-eea79c26a0fe
Drake,PROFESIONAL,809,Propia,3084.01,43913da7-babe-4bac-823d-5ebc37a9b5c5
Wildon,NINGUNO,19,Vive con Familiares,6259.07,f2d3d913-181e-4401-a04c-207b802b7be0
Inge,NINGUNO,697,Arrendada,4092.42,ba5bb4dc-82eb-4947-a531-59d05eb42771
Lloyd,INDEPENDIENTE,178,Arrendada,4680.27,13e6b432-5551-4973-9f07-e23ca230de5f
Sharlene,JUBILADO,185,Arrendada,710.83,e05ee30d-71cc-4dc9-882d-f4b8a43dcc4f
Alecia,JUBILADO,651,Vive con Familiares,6930.12,c7cf3e5e-2e78-4911-af93-75435bbae591
Reeba,NINGUNO,744,Vive con Familiares,1469.66,69b7f1a6-b44b-457a-8b3b-7798799412d4
Reggis,SECTOR PRIVADO,794,Vive con Familiares,-1167.65,b46564d3-26df-4e5b-b355-664be89e9700
Cathie,SECTOR PRIVADO,637,Arrendada,4045.87,17be887f-2890-483d-b64c-6b3791bbec7b
Odele,SECTOR PUBLICO,203,Arrendada,3946.9,c8c22e6c-d9fc-4708-8b46-4e7758c6f30e
Joycelin,SECTOR PRIVADO,72,Arrendada,7969.45,a3361242-0260-4f32-89c2-9de22b59c2ea
Karissa,SECTOR PUBLICO,737,Vive con Familiares,7714.07,06970eb5-2308-48d8-bc3b-9df5b8c38a29
Jasper,SECTOR PUBLICO,53,Propia,-1386.52,618f7b70-3366-4f15-82f0-56456279e111
Barty,SECTOR PRIVADO,724,Propia,1637.83,6055f9a1-13f3-4bc9-b0ed-fffd8e44282d
Donnajean,INDEPENDIENTE,889,Vive con Familiares,7146.98,34fa0d27-d110-412e-ad05-5bd730405f54
Joellen,SECTOR PUBLICO,35,Propia,6270.7,21a11be7-5bb5-4165-b6d0-fa64a61301ad
Lu,JUBILADO,926,Vive con Familiares,3980.78,74b7e186-8a8c-4be8-84be-4d8c3cb883f9
Gerek,JUBILADO,682,Arrendada,3722.97,4c5d2d7c-5a02-43d3-a3c1-be00dce97367
Catie,INDEPENDIENTE,750,Propia,4150.54,046128e2-4232-4397-8e50-aba0c71d0678
Buddie,SECTOR PUBLICO,806,Propia,6233.52,04f7d88b-0804-4a62-b112-318c53c305e2
Modestia,SECTOR PUBLICO,78,Propia,2757.44,cb850abc-5075-4bf3-b0d6-d4bc879a8e41
Robb,INDEPENDIENTE,352,Vive con Familiares,7368.23,c1bb98bb-45d3-4987-850f-f5349f0f547a
Lamont,INDEPENDIENTE,872,Propia,3429.38,aeffa5d0-7583-4a13-813e-70ce03839a23
Raymond,PROFESIONAL,845,Vive con Familiares,6742.31,0a740969-10e3-44bd-a878-139bd541b04e
Tobye,SECTOR PRIVADO,937,Vive con Familiares,1869.71,6936ca50-69fe-4c8b-9c6c-05b07c9be656
Olia,JUBILADO,692,Propia,4576.88,7dbfc1ee-c367-473d-8ba2-4dc143d86b4d
Stacee,INDEPENDIENTE,234,Vive con Familiares,3022.96,95616af9-6ef4-43a1-9959-ce74f5a7656d
Regan,PROFESIONAL,337,Vive con Familiares,-3586.35,ed09789a-f3ff-4264-9d29-e9341732b8dc
Elliott,SECTOR PRIVADO,769,Propia,1086.51,0f40e894-547e-4c6f-b67a-0bb2d715d60a
Dion,JUBILADO,459,Propia,3913.53,3c826be9-8ed4-470c-b749-391f13074efe
Mayer,SECTOR PRIVADO,947,Vive con Familiares,4457.61,8c6a7f4a-c7bb-427d-9745-45807425d80e
Kaleena,NINGUNO,551,Arrendada,3902.62,e5244c42-83f0-46d4-aaf4-15b5f4fdfc31
Woodie,PROFESIONAL,88,Arrendada,5928.74,0bdea65f-30ed-48bb-bae2-fb0e619efb27
Karil,SECTOR PUBLICO,77,Arrendada,9216.17,75427846-0517-416e-aff7-d6475064658b
Callie,PROFESIONAL,20,Vive con Familiares,2244.36,99c5eb8a-4ae8-4e44-a438-7e271cf0db11
Meggi,PROFESIONAL,106,Arrendada,5449.99,3939339f-d5c6-4062-809f-6cb2328e3750
Ahmed,PROFESIONAL,173,Arrendada,7482.08,013bac46-dadc-45e1-9839-db3e81154fa2
Lonee,PROFESIONAL,716,Propia,1807.94,6c370550-fd5e-4af4-bd46-c8204f6b8927
Em,INDEPENDIENTE,447,Vive con Familiares,6494.3,8cb92fff-1abc-4f58-94e9-bb012bfeb6d0
Merv,SECTOR PUBLICO,815,Propia,2842.18,99466304-575c-4fe5-847e-2dc9e34155db
Jonah,NINGUNO,364,Arrendada,7721.82,354b70fc-fdb9-46f6-ba5f-dcc792b19193
Isabelita,SECTOR PRIVADO,872,Vive con Familiares,1293.94,f386c7ac-d0a0-48b8-b6f2-3fb483e597ed
Goldina,NINGUNO,969,Propia,6183.65,20d0f907-092f-4614-bba4-df9d5fbfb405
Barney,NINGUNO,722,Arrendada,1526.99,6f0c4486-0f7f-4d66-bc83-622625d90378
Henderson,INDEPENDIENTE,152,Propia,12455.96,74aa04aa-2f9e-4d47-a86f-40f2204544e7
Bo,NINGUNO,541,Vive con Familiares,6587.36,494fcc6e-d50d-43c0-b492-51e007cd6710
Megan,SECTOR PRIVADO,341,Vive con Familiares,6214.39,3c1894e7-79b6-40b5-a61c-45ff9e2170a1
Deb,INDEPENDIENTE,574,Propia,11870.05,ad0ec55f-1dda-4ef5-bd6a-f5526285c4cc
Valeria,INDEPENDIENTE,431,Arrendada,6907.71,8c503b10-f2e5-4a13-913c-1b7652f203eb
Elianore,INDEPENDIENTE,903,Vive con Familiares,2862.93,96d44626-69c9-49bd-ba04-8679f3726fc9
Merry,SECTOR PUBLICO,161,Arrendada,5469.29,1fc7bd72-4716-4635-b207-7d28e93a49c3
Tana,INDEPENDIENTE,268,Vive con Familiares,4725.79,2048d462-2690-4739-8b8f-05e975fe7247
Betteann,PROFESIONAL,809,Propia,6247.93,b4491bb3-3da0-4587-b9b4-7cbfb2e4116b
Paulie,PROFESIONAL,578,Vive con Familiares,6278.6,51b0d918-f3df-4897-a237-6f8c492b069d
Rosa,JUBILADO,233,Arrendada,4090.01,0a2d514f-8b0b-47d0-938d-4282b9df00c6
Joice,SECTOR PRIVADO,642,Vive con Familiares,2616.69,dd855257-e1cb-4b5f-81af-b195ac133872
Rolland,JUBILADO,238,Arrendada,1567.55,b522104e-65b8-4bc5-8f6a-afb5236e616e
Erhart,PROFESIONAL,757,Propia,7589.25,c2275a92-6822-4f61-a8c3-8ef3c735d29b
Alexis,JUBILADO,104,Propia,5253.03,bb3a40d8-525f-4b43-bed4-4443cb09689c
Sharla,JUBILADO,172,Arrendada,5473.93,afd0b299-cfc6-4150-bdd0-52b856212893
Lucas,SECTOR PUBLICO,991,Propia,6348.09,d1c89528-b327-4541-b526-003827905759
Kora,SECTOR PRIVADO,216,Vive con Familiares,8155.13,fca99044-51e6-474f-a6b7-a79eb752dfc9
Lamar,INDEPENDIENTE,23,Vive con Familiares,-1662.69,3031b96c-55b2-40e9-ae14-1e43057067cb
Samara,NINGUNO,147,Vive con Familiares,3467.73,745f7619-1f79-4787-9da0-88c7a4e0a76b
Alyse,INDEPENDIENTE,754,Propia,4934.89,9775ca2c-b9b1-40f1-950a-bef37038a2aa
Johnathon,INDEPENDIENTE,614,Arrendada,5565.95,fa7d5daa-ea3c-42d3-887f-69bf78d7049a
Mariel,NINGUNO,75,Propia,5193.09,cf10f74d-b1b6-44a1-a66c-f687cc381cef
Valli,NINGUNO,130,Propia,7789.76,c466944e-b984-4921-a9ea-1a6260001012
Redford,SECTOR PRIVADO,311,Arrendada,7937.84,02a417d1-96f1-4fab-a0fb-06990c3bc823
Berkley,JUBILADO,242,Propia,3028.15,c2dac63a-19f6-44b7-8644-af2fdb0e24c2
Claiborne,INDEPENDIENTE,212,Arrendada,7252.3,10982b0f-3d9d-42a2-b306-6047f81afbcd
Mona,PROFESIONAL,270,Vive con Familiares,1322.75,89e48eba-4f80-4d7b-9e86-e8a7c713b797
Kingsley,SECTOR PUBLICO,683,Vive con Familiares,6317.33,1302ff8d-1e3a-49f1-b5f4-6e9397e0a894
Olia,SECTOR PRIVADO,316,Propia,5488.55,ca76b391-aa65-495e-9959-0bde371f3e96
Bendite,NINGUNO,204,Propia,4747.74,09c752fb-42c5-42c3-9def-e73a2295c4e1
Henrik,SECTOR PRIVADO,721,Propia,4955.67,a56847ac-a514-422a-845f-05ff55057bb6
Fairlie,PROFESIONAL,218,Propia,5966.57,e658b7cf-3bb1-494b-ac65-479cbdf24fd4
Mindy,PROFESIONAL,230,Arrendada,3083.69,b2f71c2b-8a9d-420c-b45a-c20f99b66415
Con,NINGUNO,783,Propia,6026.6,a3da1a69-2255-4ab4-8a45-fb9710af7e8d
La verne,SECTOR PRIVADO,252,Vive con Familiares,5944.35,319d269e-89a8-482f-85d2-6fd7b9311c47
Boy,PROFESIONAL,527,Vive con Familiares,2979.4,a6a8fdfb-c6f2-48e2-8dfc-24cae1de0820
Lance,NINGUNO,11,Vive con Familiares,868.73,85157de0-1c5a-4c13-aee8-28ff260c5a08
Roselia,INDEPENDIENTE,949,Arrendada,2908.12,7686fcc0-b085-42cd-85dd-d59de05bc59f
Sonnnie,SECTOR PUBLICO,400,Propia,4156.52,623293c6-e868-4cc6-b41f-bc7a46dd3f4e
Cassandra,PROFESIONAL,736,Arrendada,2313.74,6ac08376-4b70-435a-88be-355a0e6e0b6f
Bret,SECTOR PUBLICO,994,Arrendada,341.61,1d78b787-e2df-40b0-a31d-dde92b63cda9
Chester,PROFESIONAL,608,Propia,5728.6,b0ebc0b8-3dab-4f86-9920-4e6163bbed11
Alfred,NINGUNO,38,Vive con Familiares,5639.57,d2336e9f-0f03-4527-8bef-cefdeb05586f
Dierdre,JUBILADO,598,Arrendada,-2087.02,108cd997-f192-43e4-85a7-0b43fed82780
Eleonore,JUBILADO,682,Arrendada,-255.98,77550223-f175-4562-ae2c-9e0cb415202c
Nicola,SECTOR PUBLICO,609,Arrendada,7761.45,23e89ec4-662e-40a5-bbc8-1ec609d94526
