Name,Ocupacion__c,Score_Buro__c,Tipo_de_Vivienda__c,AnnualRevenue,Id_Externo__c
Hermon,NINGUNO,965,Vive con Familiares,5801.84,4fb1d9c6-3e71-484f-af19-375218692c9f
Nalani,JUBILADO,344,Propia,8551.97,04461aa4-82d2-4e1c-963c-fde40ef834eb
Merci,PROFESIONAL,90,Vive con Familiares,723.9,c5dfe17f-e6a2-4ab5-b926-e7c7c3592e79
Gypsy,SECTOR PRIVADO,195,Arrendada,6619.17,f6eb730b-79ab-4214-98fd-55ee0a4e674a
Kyla,NINGUNO,941,Arrendada,6789.83,6d00a6fb-e176-4d35-a070-8642ff0e483c
Ezmeralda,SECTOR PUBLICO,683,Arrendada,4696.91,33127d95-8b35-402e-a5c0-ac447157314a
Germana,JUBILADO,862,Vive con Familiares,7832.98,c43416f9-8676-439a-b029-c86c48725416
Thom,PROFESIONAL,507,Arrendada,2957.4,d1381662-732e-4b7a-a41a-9455eefc41c1
Symon,SECTOR PRIVADO,898,Vive con Familiares,3582.05,d0ee4f57-ce19-4502-8287-57d399db992d
Sasha,INDEPENDIENTE,920,Propia,2167.0,54b2b865-4792-4d97-a891-2c1d5788b3bf
Oliviero,NINGUNO,571,Arrendada,7498.19,600b329c-016f-4f5d-bfbf-9037ce197fbd
Sutherland,NINGUNO,100,Arrendada,-1380.69,dbe0341b-222f-4ecc-bcdd-27a56d92faf5
Sari,SECTOR PRIVADO,968,Propia,1646.11,9ba312ce-5fdc-4797-8b1d-0221a5bfc631
Adelaide,SECTOR PRIVADO,791,Propia,5341.3,9992a123-8104-4e22-a1a5-865478bffc11
Cosmo,SECTOR PRIVADO,537,Arrendada,9184.89,3d1c58fe-a9d3-406c-804e-4e50ea7d40d7
Emelina,SECTOR PUBLICO,753,Propia,3159.84,f427387a-0cb1-4d22-a70f-f4cb52a171de
Tatiana,PROFESIONAL,561,Propia,3762.17,e3951397-237f-447a-aadf-aa5da0012074
Ned,PROFESIONAL,620,Arrendada,6109.89,a87b43bd-f39b-4709-b7a2-1de307a8dc4d
Adorne,NINGUNO,250,Arrendada,5232.79,37088e2c-48e8-4913-81bf-e7902de9082c
Benji,INDEPENDIENTE,812,Propia,2663.87,95f530b5-04db-4f38-b530-a1031743fa3b
Noach,JUBILADO,379,Vive con Familiares,4848.76,5eb79001-f906-4c82-9722-bbe65f8bba5e
Anna-maria,JUBILADO,19,Propia,3596.35,86228e6b-2f7f-440f-befd-02ca7fdd1631
Aluino,SECTOR PRIVADO,731,Propia,6420.36,cc1bddcf-1293-4e86-85d6-f6250ecfb3ec
Mack,SECTOR PUBLICO,493,Arrendada,3699.92,2a9f50f1-dd69-40ff-b3b6-85014440bfda
Sherman,SECTOR PRIVADO,861,Arrendada,6548.72,50e436e1-2244-4917-b83b-83c30f8032d9
Bartholemy,SECTOR PUBLICO,457,Arrendada,6076.25,bca3395c-2f9f-4fba-8f50-7a4086ba3232
Samantha,NINGUNO,349,Propia,7919.71,e0bee7d1-ec46-463a-91d3-e65038888ebf
Peyter,SECTOR PUBLICO,141,Propia,7439.76,1a1ed65c-e120-427b-81ca-dadea91882c2
Jess,NINGUNO,472,Propia,3876.31,085c77fd-ea63-4bec-babe-3c2a54e56526
Rutherford,INDEPENDIENTE,926,Propia,8607.69,d033c048-ef4e-4568-8f47-ce33d87f1d24
Nicolais,JUBILADO,655,Propia,5399.33,9de12f28-237b-4fbd-af6d-0893a6d8894f
Boot,INDEPENDIENTE,229,Propia,2379.34,aa797607-4615-4ed0-b71e-233261ebebb8
Barney,SECTOR PUBLICO,621,Propia,5171.98,762538db-7767-461d-924b-f77de0e25540
Les,NINGUNO,798,Arrendada,3219.09,b0099a6f-6759-42c7-9c42-e66e3309f03f
Mae,NINGUNO,101,Vive con Familiares,5927.07,4785eae1-f49e-4022-aa90-6c9cc522c3f8
Dorie,SECTOR PUBLICO,894,Propia,6199.14,0ba08346-1a21-4a37-8a38-eb128c969282
Millicent,JUBILADO,266,Propia,7173.71,dc69a1d6-78c0-49d2-9937-6eb303bfb44f
Candide,JUBILADO,625,Arrendada,3414.23,19a10c0b-0646-43b5-8801-6903603577f2
Saundra,JUBILADO,191,Vive con Familiares,3149.1,4bd0c017-e4fd-4fb0-94a5-c51c16c954e8
Ferguson,PROFESIONAL,811,Propia,590.2,d98fd4f3-e01e-4f43-ada8-6b2364bd3343
Agnella,SECTOR PRIVADO,228,Propia,5065.47,733ef135-78bb-41d0-b5c4-f1cefaf0317e
Fritz,PROFESIONAL,587,Arrendada,6524.79,5bdeaa9d-2d89-4546-bbca-62d6d9a30ba2
Matty,JUBILADO,617,Vive con Familiares,1524.42,8966dd3f-ab03-40fe-81ad-f307629a8ebb
Charo,JUBILADO,649,Propia,3.08,74ad8798-7772-4a0f-8628-cb165171448e
Garrick,PROFESIONAL,165,Arrendada,3915.32,c713682a-eafb-4f89-a16d-563ac235f395
Jodee,SECTOR PUBLICO,319,Arrendada,-823.29,4a867ca1-7927-44e1-9fd1-c127ff181f38
Maureene,SECTOR PUBLICO,146,Propia,10019.52,8a9a65ff-6ab5-43bd-90cf-a39bb9afecd1
Hannah,SECTOR PUBLICO,228,Arrendada,2272.74,291f5e2f-1f59-431d-be3d-ebde38579e8b
Pearl,SECTOR PRIVADO,880,Vive con Familiares,10747.16,d0f0166d-89df-4209-be89-262293b1c9e9
Grier,PROFESIONAL,202,Arrendada,856.57,3243b693-6663-4724-8606-db02ae300207
Bryana,PROFESIONAL,419,Vive con Familiares,7098.71,2c538350-26f8-4c00-a10a-e170df8f928a
Audre,PROFESIONAL,266,Propia,9893.87,4993381f-2fc7-493f-acfa-496dbecfe13a
Revkah,PROFESIONAL,732,Vive con Familiares,4742.5,5047e618-2af1-4fab-9704-c30a001e042e
Marysa,PROFESIONAL,272,Arrendada,1685.64,a8940417-f8f4-4852-9eb1-44a316c656aa
Tynan,NINGUNO,733,Vive con Familiares,6.94,2b3209c6-a918-41a5-ab32-e8d85386d255
Giffard,INDEPENDIENTE,7,Propia,11308.72,30e078fb-5e60-4e62-8aa1-fcb0c9c6d787
Issi,SECTOR PRIVADO,593,Arrendada,2183.46,549fe853-8df3-43f7-a360-87c773a9d75d
Bettine,SECTOR PRIVADO,242,Vive con Familiares,4721.15,a736ec42-4461-4446-9e36-02d71320d99e
Sergio,JUBILADO,178,Vive con Familiares,5856.91,76b188c8-0d57-4983-a9c0-373350959123
Zsa zsa,JUBILADO,28,Vive con Familiares,5369.87,53e1a9ce-a687-49a7-a6b3-498f13025f55
Spencer,NINGUNO,628,Propia,1804.29,e049c190-00ba-4d0b-b60a-0d92b5e2ee22
Susanetta,JUBILADO,313,Propia,9647.86,cdc74c12-1c57-44dd-a808-4f5c9d2d45e3
Etty,SECTOR PUBLICO,896,Propia,4127.19,94b1c403-8a18-4fa1-a724-b3c0f1df40d1
Geordie,SECTOR PRIVADO,776,Propia,2036.52,bb4524f2-ee98-455e-83d0-7a4bf47ec65a
Clarissa,NINGUNO,757,Vive con Familiares,4958.58,55b5e266-ab3c-4af4-a741-09424d838638
Eugenia,INDEPENDIENTE,137,Arrendada,6522.78,c8a16db5-acb3-424b-ace0-046c0ca4a8d8
Brigit,SECTOR PUBLICO,515,Propia,7065.84,0bba3ebb-a8fb-40cb-8050-ac3e3f6f05cf
Beverly,PROFESIONAL,81,Arrendada,1067.41,792266a4-1cd1-4748-b7fe-afe43d14d687
Chancey,INDEPENDIENTE,810,Propia,5573.63,569a94b7-2c9b-417d-b273-96d1e4516648
Norri,JUBILADO,262,Vive con Familiares,4635.8,495159e2-bf0b-46c6-a8fd-c744a8c8b0b9
Sibylle,JUBILADO,460,Arrendada,6462.9,ad93df34-a541-4d9a-b7e4-77e8fd2ff960
Ramsay,JUBILADO,872,Arrendada,3499.72,37db6928-faba-42ad-8be8-781e278a0cce
Ketty,SECTOR PRIVADO,136,Vive con Familiares,4992.02,e9b76e48-ea9c-470f-81bf-754665f7dbbb
Linc,SECTOR PUBLICO,458,Propia,646.83,fc87e87e-9b82-4ce1-9696-dbc8a22cf532
Xerxes,PROFESIONAL,154,Propia,7070.17,ceaed48d-365d-418b-82a2-58a6d40f005a
Sybilla,SECTOR PRIVADO,766,Vive con Familiares,4543.83,14f18e90-9b44-4bf3-bd4c-8ee2a14c3e5b
Maure,INDEPENDIENTE,514,Vive con Familiares,1846.02,96bd5947-5616-4d68-8849-288e14b32704
Gleda,SECTOR PUBLICO,308,Vive con Familiares,4135.29,fb2df206-8dd6-4563-80d0-0eebf731a885
Clarine,JUBILADO,852,Arrendada,9550.49,2e173cd4-c471-4738-84ac-3d89efa54c7c
Kathryn,INDEPENDIENTE,373,Propia,3328.42,c71a6869-04e0-4d4b-a09e-9bbf1fbe35bb
Say,SECTOR PUBLICO,27,Propia,6988.37,99ff9b03-f88c-455d-b118-b6c990ed9047
Ondrea,NINGUNO,679,Arrendada,9624.26,32437bdc-cf18-4975-81a1-50c67171d61b
Lyon,PROFESIONAL,165,Arrendada,1550.62,57e921e6-ad59-4bb7-9481-8e3f49c9c98c
Martelle,SECTOR PRIVADO,560,Vive con Familiares,3151.83,99223e8f-4809-49b4-99da-2f36655847b3
Morris,SECTOR PUBLICO,364,Arrendada,2258.49,ef2fe4b5-4d94-4560-aa29-39d3384730d8
Giacinta,INDEPENDIENTE,307,Vive con Familiares,732.89,0abc8487-18bd-4306-bd6c-db1425837237
Alleyn,SECTOR PUBLICO,867,Vive con Familiares,-3768.64,863065d3-8fc6-4b98-87b9-841826862371
Benson,PROFESIONAL,738,Propia,661.05,d1fded91-7f36-4307-b882-9bd0be3fc5ba
Mason,NINGUNO,140,Vive con Familiares,7468.48,78510dc0-e515-46ad-9094-c8e7b4361533
Fiann,NINGUNO,471,Arrendada,11692.68,865c951f-9706-4912-944f-9b2ea4aa6efd
Alric,NINGUNO,368,Vive con Familiares,3179.81,31910226-9807-4706-b60b-e013fcbab43f
Ericha,PROFESIONAL,548,Arrendada,5340.98,615634c6-fd87-44dc-a89d-5380d0244e71
Johnette,JUBILADO,606,Propia,3692.67,efcf139d-aff6-4f2d-83b3-ecfb210f5909
Clem,SECTOR PRIVADO,214,Vive con Familiares,7875.51,75c2d971-3006-4604-93e8-97dcd9db845c
Joshua,NINGUNO,732,Propia,6064.77,35bf1ffe-cbca-4b4d-95cf-34ecc2c18372
Fonsie,INDEPENDIENTE,450,Propia,4136.24,3e17bd19-eb39-4719-8a2e-c68f3d56ed62
Toddie,NINGUNO,398,Arrendada,4248.34,37d9f9b6-3fcd-485b-b80f-f5aa9a8557fe
Bryon,SECTOR PRIVADO,45,Vive con Familiares,-2607.45,e85e3d08-e1ef-436e-b782-1d2de152eb32
Ariel,INDEPENDIENTE,817,Vive con Familiares,59.37,336ba6d2-6162-46a7-a85b-b32c6a113bfd
Louella,SECTOR PRIVADO,900,Propia,6116.02,346209a1-0824-4fa3-a0e9-b04d2a6c14dd
Skelly,SECTOR PUBLICO,287,Vive con Familiares,1643.91,5d09c1f5-75bd-408e-b2af-19664e396ace
Raine,NINGUNO,856,Vive con Familiares,4913.75,3e9d42c1-ea3d-4604-bd54-08f8e7a048f0
Jose,SECTOR PUBLICO,64,Vive con Familiares,8603.25,78661338-c29e-4af7-a372-81cd04748598
Lenora,PROFESIONAL,362,Propia,568.75,4780fe45-412a-48b6-a172-6a0e083bbfbf
Tami,PROFESIONAL,2,Propia,6875.71,b1dc1e4f-47a7-4d9f-9e24-64ae422f99b8
Killian,SECTOR PUBLICO,780,Vive con Familiares,365.58,2ce926aa-e622-4825-85a5-973e0a9a1e25
Nona,NINGUNO,684,Propia,6859.73,d9e4dd3a-2e79-4d90-bbfd-1cf83d5df279
Rollins,SECTOR PUBLICO,499,Arrendada,4737.22,897740ce-681b-4dae-876e-c4df1097de3d
Justin,JUBILADO,742,Arrendada,1820.18,351cc2fd-ca93-4125-ac2f-7462f584060d
Woodrow,JUBILADO,76,Vive con Familiares,2760.18,8eb4b9af-94ad-4146-8169-fde84797bec7
Tasha,JUBILADO,448,Vive con Familiares,-728.7,1ddce30a-b66d-449e-8b23-00967660c6dc
Russell,SECTOR PRIVADO,350,Vive con Familiares,6345.44,5103b496-1e5e-4801-af2b-2915d9cbd6c5
Sully,PROFESIONAL,120,Vive con Familiares,4014.73,3f596070-44d6-4a3e-909c-3100fedd1cf2
Lorant,NINGUNO,795,Vive con Familiares,7697.68,3f3bf0ca-0b97-4cc1-89c5-41e83fb23b43
Helenelizabeth,SECTOR PRIVADO,848,Vive con Familiares,3029.27,c86d9a1c-f5b3-4a34-88ef-3bd956c16dec
Myrta,SECTOR PUBLICO,187,Arrendada,3353.4,a7a82a38-43d7-41ab-aaa8-e32af72223ac
Grethel,PROFESIONAL,44,Propia,3512.25,2dfbfebf-036f-4a18-92d9-e46edbcf9563
Melodee,NINGUNO,559,Vive con Familiares,1372.98,ad211cda-c565-4ecf-a613-1c75509344e8
Antoni,JUBILADO,941,Propia,1631.92,7e76dc99-0bc2-4107-a56b-f889203e7c96
Thorn,JUBILADO,502,Propia,6704.58,cedf656d-5e82-4ad8-b8d1-95857ea625f3
Emlen,SECTOR PRIVADO,570,Arrendada,6780.32,f088485b-b7e5-4489-b4a7-edca7d82b890
Darcy,JUBILADO,712,Vive con Familiares,5731.54,26405389-7a2b-4d95-a0ef-59fc28cd2ccd
Lib,SECTOR PRIVADO,519,Arrendada,4454.1,c397ba0b-6f70-4ea6-b846-3501d3f7de9f
Daven,SECTOR PRIVADO,257,Propia,8136.82,0f60d886-2809-4efd-89a1-6cd8e593f19e
Sukey,SECTOR PRIVADO,202,Arrendada,3353.34,0d8140d4-244a-44c6-b02e-b53a5adb1f27
Elsy,SECTOR PRIVADO,663,Arrendada,7060.3,bc3c1bd6-a2e3-410e-9817-7dc324ceb7e8
Nicolea,SECTOR PUBLICO,495,Propia,4030.58,2f2d8ac6-b8aa-4b02-90fd-0941bb1430e2
Karissa,NINGUNO,432,Propia,3165.37,c3d361a3-4257-470a-9d0e-db60aef67c16
Tailor,PROFESIONAL,849,Propia,3328.93,a7f47399-060d-497a-abf8-400e00ac50aa
Kahlil,SECTOR PUBLICO,879,Vive con Familiares,6684.67,3198eba5-d621-421b-bf3e-00884e2f82b3
Rebe,JUBILADO,700,Arrendada,2295.83,71adc745-92bb-4821-b792-50965b61357b
Norman,PROFESIONAL,529,Vive con Familiares,3502.61,3355bd0e-d8db-4f44-b08f-efbdd6112716
Edna,JUBILADO,295,Propia,9569.8,c0ba2bfa-d632-465f-a9ad-ac885ce7b3fc
Rinaldo,SECTOR PUBLICO,960,Arrendada,5415.12,48d8c908-5139-4456-be84-2f8d5a736965
Griselda,INDEPENDIENTE,634,Vive con Familiares,2299.88,47123518-c4f9-436f-a9d1-ce049c53f3a9
Hyman,PROFESIONAL,385,Arrendada,9662.79,eb29f571-3bfc-442e-adb9-d87314de12ad
Bridget,INDEPENDIENTE,550,Vive con Familiares,5126.25,fa1c028b-c03c-49db-a593-c6878605a5d5
Monica,INDEPENDIENTE,559,Vive con Familiares,8668.21,d960e57f-1cf1-4e1b-8975-6b3b6243c213
Danya,NINGUNO,158,Propia,6828.61,412a9859-369e-4109-85b3-c31ae97aeeab
Chevy,SECTOR PRIVADO,588,Vive con Familiares,2104.16,183aad90-c9cd-44c6-b103-0b93284cfa5c
Garret,INDEPENDIENTE,61,Vive con Familiares,5693.59,a2d31111-ebbf-4d51-b8cc-47007712189b
Peta,SECTOR PUBLICO,564,Propia,-1270.1,bb367f9e-156e-436f-9195-886b6d6cbeeb
Cathe,PROFESIONAL,927,Propia,8289.04,7817cf8a-d0f1-4c9c-b5c4-7853f951ceff
Amaleta,SECTOR PUBLICO,286,Propia,2815.38,d4cef9a2-3eb9-4bd1-8bfa-23bf935ba9e9
Elias,INDEPENDIENTE,206,Propia,4469.46,c23f4355-8618-4e3b-9996-69139523a6a5
Leslie,SECTOR PUBLICO,305,Propia,-1305.36,350bc6fb-5d30-4118-8f66-27cae225813b
Isiahi,PROFESIONAL,440,Vive con Familiares,5839.07,b74d9336-ebe8-48b8-83cd-babf10fea073
Osbourne,INDEPENDIENTE,747,Vive con Familiares,6091.44,c4d45006-5c51-475b-aee1-46d43198c9f7
Valery,INDEPENDIENTE,541,Propia,3261.33,a21c4d1a-697c-429f-b11b-87df7673fe6e
Taddeo,JUBILADO,702,Propia,8718.19,f4021d0c-20a7-4352-a080-d6432086c3c1
Raleigh,NINGUNO,334,Vive con Familiares,4911.34,f92b490d-6b44-48fd-92e4-714875a3e163
Dulsea,SECTOR PUBLICO,977,Propia,7459.89,2ac42871-c090-4b3a-baf3-ce29cac6d266
Tisha,INDEPENDIENTE,515,Vive con Familiares,-2873.92,d2014213-c536-4f41-b543-20037eed960e
Alberto,SECTOR PRIVADO,265,Vive con Familiares,7352.18,f8518a62-3a3e-40c2-8aa3-44be3aa614ff
Juli,SECTOR PUBLICO,489,Arrendada,4434.41,8e35343b-2daa-4fd2-b5b7-a79194bc989a
Raimondo,JUBILADO,989,Propia,-506.26,058d9845-fa0a-4af4-bd92-c9bb52d017ee
Waldemar,JUBILADO,625,Arrendada,9649.38,9e38cc3c-9daa-4389-8f42-1abc855c9a7e
Umberto,INDEPENDIENTE,326,Arrendada,3737.76,dfa0bce2-cff1-4094-915c-11f4c66bfa5c
Danika,JUBILADO,579,Vive con Familiares,8673.32,30a317df-5e44-46ac-9840-b71e81c61fe3
Marmaduke,SECTOR PRIVADO,109,Propia,5369.6,0c3c943b-a085-41c7-bb84-6fdf404c054c
Paige,SECTOR PUBLICO,963,Vive con Familiares,3408.95,3a91bfd9-66a3-468e-8826-db44a26e3688
Brandy,SECTOR PUBLICO,58,Vive con Familiares,5317.33,6b00d06c-e7f4-4052-85ad-755f42cd354a
Jedidiah,SECTOR PUBLICO,216,Vive con Familiares,-1400.11,59847ce5-ba88-45a4-b329-be6216a28ff5
Ellsworth,NINGUNO,34,Propia,4038.42,05def4ba-fb2d-4a44-bc9d-e6fdb4dadbfe
Dierdre,PROFESIONAL,179,Arrendada,1338.06,6252e620-ebee-4eae-a055-771790e09859
Angele,INDEPENDIENTE,785,Propia,9742.3,0a3d2a1c-0e75-4091-9e03-f9556ac4c611
Cissiee,JUBILADO,10,Arrendada,5112.8,4ea192d4-2310-4a2b-8dcd-6a8e08edd816
Lesya,NINGUNO,107,Arrendada,4275.28,84cf78ae-3f41-4dbc-951e-974d5927485f
Joletta,JUBILADO,551,Arrendada,3317.46,93c8401e-d06b-49ad-bcf5-47339afc4ee1
Chilton,NINGUNO,204,Propia,7157.04,be4aa890-4b0c-488f-a954-5fd2001b7780
Samson,SECTOR PRIVADO,207,Arrendada,8960.68,82701577-3d22-4f79-8bf8-c1ae54f2957f
Diena,SECTOR PRIVADO,943,Vive con Familiares,4490.69,5115617b-f186-4c72-8efc-c5ebe464fd47
Zabrina,PROFESIONAL,603,Vive con Familiares,4522.12,b6c2afa0-6ec7-4047-a6e4-1e0ae087c7b0
Kayla,SECTOR PRIVADO,890,Vive con Familiares,2584.28,07a43b31-99c0-47fa-a3dc-ae46c55e8011
Tandi,INDEPENDIENTE,435,Vive con Familiares,-71.47,1d834e45-ab56-49b1-ac05-560cb0891a40
Abram,SECTOR PUBLICO,714,Arrendada,2985.36,9cf8e27c-88a3-4166-81d7-7576afef01be
Constancy,SECTOR PRIVADO,92,Vive con Familiares,631.16,2036a287-fee1-472a-a149-9097620e78ec
Marigold,SECTOR PUBLICO,646,Vive con Familiares,7990.79,6dfc9173-e43c-4353-bb5f-74999813f295
Mathilda,NINGUNO,671,Propia,3622.9,37971212-932a-4c3e-a2ea-c9adfa6e955f
Gianina,NINGUNO,273,Propia,11171.76,d58cf009-47b7-4782-8d47-27dc22ae81ae
Garwood,PROFESIONAL,424,Propia,6632.33,cc88c1fc-5a2c-4681-b723-8883c5242a95
Lana,NINGUNO,447,Vive con Familiares,5304.42,63268957-6205-4697-8d27-e020080e2c91
Berny,PROFESIONAL,411,Propia,4130.33,d104cf1e-1771-4c86-88ad-c027ee4b56b4
Barbaraanne,SECTOR PRIVADO,38,Arrendada,6180.92,9ba3e74d-c0e4-4673-969f-123309d8d2aa
Ursa,NINGUNO,457,Propia,3197.86,8686daea-fcd1-40da-a262-0c4ddb073d36
Dreddy,INDEPENDIENTE,874,Propia,3213.97,179d068f-0ee1-46c6-afdf-f2ebbd394a4e
Gordie,PROFESIONAL,275,Vive con Familiares,4608.1,3e0604d4-b28a-4ce0-a7b9-c0507766408c
Upton,SECTOR PUBLICO,862,Arrendada,3478.55,542bb018-2c57-4d1c-860b-6bd2b4f26178
Ephrayim,INDEPENDIENTE,272,Vive con Familiares,1565.21,2496595d-ae92-44be-90a5-85c4595d6a18
Dody,PROFESIONAL,900,Arrendada,4094.7,66ac34d2-e757-4998-8bdf-718d396cbca2
Amargo,PROFESIONAL,992,Arrendada,765.14,d5635d24-0dc5-4bc2-828d-142cd748f4cf
Griffith,PROFESIONAL,640,Arrendada,7539.32,45957e43-f103-4759-9256-fbf9fb300031
Wheeler,SECTOR PUBLICO,666,Vive con Familiares,2257.2,878ef4ad-6148-4c8b-bb6e-7fd86f9f2946
Quintin,SECTOR PRIVADO,831,Vive con Familiares,4806.21,2478cb44-eca3-4740-bc70-eca044f90a97
Josselyn,NINGUNO,839,Propia,5168.82,9e9eac23-44f0-4622-a70a-df567657c8ef
Coral,PROFESIONAL,349,Arrendada,-1769.75,8a6f2712-1390-4b76-902b-9ea999a2538c
Evelyn,NINGUNO,388,Arrendada,-555.45,e5c051e6-5067-4c1e-a63e-aa1f44742e9e
Elnore,SECTOR PUBLICO,952,Propia,1570.95,6a3806c4-0e61-4762-ad3d-672001bc573f
Else,NINGUNO,785,Vive con Familiares,7107.73,82d003d6-9622-4f6d-b2ed-209b39c28b1c
Antonella,INDEPENDIENTE,392,Propia,3966.75,3101ddbd-1a24-42cb-9d8b-fc828a895176
Hamlin,INDEPENDIENTE,103,Arrendada,-182.31,96b41eba-daa2-4490-9fec-81efeb2de6de
Jere,JUBILADO,245,Arrendada,7960.4,fddc128d-9ae9-4260-bdcb-725f7d66dab3
Petr,INDEPENDIENTE,767,Propia,-136.58,69eb1043-8514-49c0-9393-1c12ee2cc953
Sadie,PROFESIONAL,502,Arrendada,5053.4,edc77983-e2b8-4b8f-a5be-a692614afbbb
Robyn,NINGUNO,200,Propia,1480.54,4a2bc8ce-ab86-48eb-b33a-d832db6065c0
Sarita,PROFESIONAL,582,Arrendada,3716.88,e28666e5-c0bd-41c8-ad7f-476db6cc26ae
Cort,JUBILADO,524,Propia,1690.44,22643886-d67d-4621-80ec-3d0679bf1f5a
Mathe,JUBILADO,557,Vive con Familiares,2673.91,f1f98e20-2bcc-4bc6-bf43-e35da71609e0
Ynes,SECTOR PRIVADO,362,Propia,6147.07,5cef7ab3-8024-48a3-a104-e2e285a17ac5
Monica,SECTOR PUBLICO,81,Vive con Familiares,5303.82,49df0721-38d6-44d7-aa2f-69736a2a421f
Caryl,PROFESIONAL,735,Propia,5276.07,e962ac56-7e42-4c66-9702-4d99e1b1e2a1
Anneliese,NINGUNO,480,Propia,8767.57,9dd53bb9-0c7e-46b9-b53d-f184211b3e8a
Maje,JUBILADO,240,Propia,4845.1,a38f1d02-e1e5-49bd-ba2c-d65ca2ad65b7
Bud,NINGUNO,334,Propia,-2202.2,6c5de340-022f-44a0-a382-7afd15017b95
Luigi,PROFESIONAL,131,Propia,5596.14,31af89ec-c4a2-4ae9-806e-ffb6fbb8d863
Whitney,INDEPENDIENTE,44,Propia,3758.18,51a11df6-6c16-4644-8bdb-6953290e4c13
Katharyn,SECTOR PUBLICO,119,Arrendada,4623.81,47b31a25-a815-4360-afea-8d9d26ce74d9
Jaynell,PROFESIONAL,542,Vive con Familiares,4426.48,4f61eede-60b6-4245-938e-b0bf1dd21c85
Emma,SECTOR PUBLICO,794,Arrendada,7043.07,08748e37-b73e-478d-a260-a9425e74940d
Karel,PROFESIONAL,797,Arrendada,7468.0,66c52ab8-4bb7-41db-a4dc-06f2188e2150
Anthe,NINGUNO,111,Vive con Familiares,6745.69,cd7fa74a-e102-4e67-9e9a-2f521d5a99ae
Dennie,JUBILADO,280,Arrendada,6461.88,acafc75a-d329-4fef-98cd-18a91efe39e8
Bridie,SECTOR PUBLICO,378,Vive con Familiares,3642.22,555b729c-8ddc-470e-a39f-5a420320b478
Tony,SECTOR PUBLICO,845,Propia,10569.33,2ecb2433-75ff-47be-b42a-3c544d035416
Carmel,JUBILADO,640,Vive con Familiares,3248.88,2bdba90a-c662-44a5-be1d-2343c5cff072
Nobie,PROFESIONAL,800,Vive con Familiares,3490.27,269ed4d6-2cd1-474f-b3a9-21c505772ad5
Loise,INDEPENDIENTE,582,Vive con Familiares,2530.44,6565da13-3020-45ef-8c4e-a84ba312d5a0
Frederico,SECTOR PUBLICO,29,Propia,7109.68,e0fb1dcf-a195-4c25-a099-8d108768ca07
Taffy,INDEPENDIENTE,63,Arrendada,4232.24,32edf077-00e0-4c12-84df-1f682baf3000
Kial,INDEPENDIENTE,141,Vive con Familiares,8387.95,7743de9c-5430-4662-84a2-b521a00b1da9
Reggi,INDEPENDIENTE,324,Vive con Familiares,-2519.98,7019ed86-9fed-4dfc-baa5-4296cd3475f7
Tova,NINGUNO,66,Vive con Familiares,6891.25,8e8fdec3-c5b7-4aad-9d23-c99aed0d039c
Claudell,NINGUNO,498,Vive con Familiares,6596.39,94a60d3a-fd62-43a6-adee-12e98e3a51fa
Joye,NINGUNO,458,Arrendada,5461.23,a0a6f17f-b07c-46e2-8fc5-481f709197df
Karoline,PROFESIONAL,244,Arrendada,8087.64,073eb248-1ba5-491f-8abc-9fc25892a1ab
Elke,INDEPENDIENTE,717,Vive con Familiares,7689.59,bf714ce6-5475-4129-b3bd-fe3143087e33
Abelard,INDEPENDIENTE,255,Propia,5593.66,1d47250f-b518-4025-9e9f-45c4e00153a7
Lindsy,SECTOR PRIVADO,355,Vive con Familiares,1322.27,2abc1604-907a-49a0-9611-29b41fd76070
Barclay,NINGUNO,268,Arrendada,3030.89,ecdbe177-a2a8-4d97-9379-cb373c1de599
Sawyer,PROFESIONAL,504,Propia,6734.04,7e615bea-8770-4c04-bef8-6decd1c44a84
Enid,NINGUNO,811,Vive con Familiares,5779.81,d45d8800-ded6-4135-bd87-b561300b70a1
Alta,PROFESIONAL,67,Vive con Familiares,6110.26,d40621b4-a990-4a0b-bfd2-2618f98b4c2a
Shayla,SECTOR PRIVADO,863,Arrendada,4170.15,f5b53efd-163c-4855-b2e5-fbd531d00105
Mathe,SECTOR PUBLICO,109,Propia,12067.26,4cdb2e08-5188-4bb1-9ac8-49cd6b91df31
Alexander,JUBILADO,428,Vive con Familiares,4278.36,9c9806ce-0245-49dd-9ffa-668e6afaf2ad
Sherman,INDEPENDIENTE,444,Propia,9434.87,b618924f-c4bb-49f5-92f3-24eea401ce27
Iago,SECTOR PRIVADO,228,Arrendada,8238.98,cc8b3a3b-2128-4fac-a1a5-f365d9c718cc
Damara,INDEPENDIENTE,430,Vive con Familiares,5507.94,f25bf09c-2b33-4942-b1ae-03f25f169811
Cynthea,NINGUNO,917,Propia,6037.2,8132e9ef-66f2-4ac1-b683-9303408c8948
Hugh,SECTOR PRIVADO,241,Vive con Familiares,9487.95,565e0321-4069-4d2a-b5b3-57c79d76a16a
Kain,SECTOR PUBLICO,863,Propia,5299.04,69c9d572-6177-489d-a1cc-52a925c7ba78
Windham,SECTOR PUBLICO,7,Propia,7167.32,f8082134-8172-475d-bd6a-2c38d87e16f8
Goldina,JUBILADO,498,Arrendada,6594.41,dadb0dc5-a26b-46f3-bb81-ac4dfd06d1f8
Lynnell,NINGUNO,994,Vive con Familiares,8586.72,5db2d404-0ce3-4e74-8d14-f6b8bfe3c7a5
